assignments,courseId,createdAt,description,durationDays,endDate,id,name,required,sequenceNumber,startDate,subject,updatedAt
"[""ASG561061""]",CRS741286,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Cultural Fundamentals.,7,2023-12-24T00:00:00,MOD477045,Practice 13: Cultural Fundamentals,True,13,2023-12-17T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG222404""]",CRS741286,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Cultural Project - Part 14.,6,2023-12-31T00:00:00,MOD068761,Cultural Project - Part 14,False,14,2023-12-25T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG383157"", ""ASG679551""]",CRS622177,2025-03-31T18:05:19.780376,Engage in critical discussions about important topics in the field. Module content relates to Maritime Fundamentals.,26,2023-10-02T00:00:00,MOD218513,Discussion 1: Maritime Fundamentals,True,1,2023-09-06T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG348255""]",CRS622177,2025-03-31T18:05:19.780376,Students will learn the core concepts and principles. Module content relates to Theory Applications.,22,2023-10-25T00:00:00,MOD017048,Maritime 2: Theory Applications,True,2,2023-10-03T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG571632""]",CRS622177,2025-03-31T18:05:19.780376,Conduct research on topics related to the course material. Module content relates to Maritime Fundamentals.,26,2023-11-21T00:00:00,MOD072357,Research 3: Maritime Fundamentals,True,3,2023-10-26T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG821089"", ""ASG042342""]",CRS622177,2025-03-31T18:05:19.780376,This discussion-based module promotes critical thinking and analysis. Module content relates to Maritime Fundamentals.,24,2023-12-16T00:00:00,MOD868747,Discussion 4: Maritime Fundamentals,True,4,2023-11-22T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG144941"", ""ASG365338""]",CRS622177,2025-03-31T18:05:19.780376,This module covers the theoretical foundations of the subject. Module content relates to Theory Applications.,17,2024-01-03T00:00:00,MOD482834,Maritime 5: Theory Applications,True,5,2023-12-17T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG272435"", ""ASG729855""]",CRS622177,2025-03-31T18:05:19.780376,Explore advanced concepts through guided research activities. Module content relates to Maritime Research.,13,2024-01-17T00:00:00,MOD977048,Module 6: Maritime Research,True,6,2024-01-04T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG837752""]",CRS891563,2025-03-31T18:05:19.780376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Multimedia Practice - Part 1.,13,2023-09-27T00:00:00,MOD995095,Multimedia Practice - Part 1,True,1,2023-09-14T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG932804""]",CRS891563,2025-03-31T18:05:19.780376,Participate in structured discussions to deepen understanding. Module content relates to Multimedia Discussion - Part 2.,18,2023-10-16T00:00:00,MOD028913,Multimedia Discussion - Part 2,False,2,2023-09-28T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG962097"", ""ASG165109""]",CRS891563,2025-03-31T18:05:19.780376,Conduct research on topics related to the course material. Module content relates to Multimedia Research - Part 3.,19,2023-11-05T00:00:00,MOD530488,Multimedia Research - Part 3,True,3,2023-10-17T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG704078"", ""ASG279263""]",CRS891563,2025-03-31T18:05:19.780376,Students will learn the core concepts and principles. Module content relates to Multimedia Theory.,14,2023-11-20T00:00:00,MOD955087,Module 4: Multimedia Theory,True,4,2023-11-06T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG573876"", ""ASG629069""]",CRS891563,2025-03-31T18:05:19.780376,This module focuses on research methodologies and applications. Module content relates to Research in Multimedia.,18,2023-12-09T00:00:00,MOD028770,Unit 5: Research in Multimedia,True,5,2023-11-21T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG871422""]",CRS891563,2025-03-31T18:05:19.780376,Explore the fundamental theories that underpin this subject area. Module content relates to Theory in Multimedia.,12,2023-12-22T00:00:00,MOD854496,Unit 6: Theory in Multimedia,True,6,2023-12-10T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG168915""]",CRS891563,2025-03-31T18:05:19.780376,This hands-on module focuses on developing practical skills. Module content relates to Practice in Multimedia.,11,2024-01-03T00:00:00,MOD092746,Unit 7: Practice in Multimedia,True,7,2023-12-23T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG618891""]",CRS891563,2025-03-31T18:05:19.780866,Practice core techniques through guided exercises and activities. Module content relates to Multimedia Practice.,14,2024-01-18T00:00:00,MOD257387,Module 8: Multimedia Practice,True,8,2024-01-04T00:00:00,Foreign Language,2025-03-31T18:05:19.786684
"[""ASG617917"", ""ASG724040""]",CRS347966,2025-03-31T18:05:19.780866,This discussion-based module promotes critical thinking and analysis. Module content relates to Discussion in Earth.,7,2024-02-16T00:00:00,MOD217476,Unit 1: Discussion in Earth,True,1,2024-02-09T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG233841""]",CRS347966,2025-03-31T18:05:19.780866,This project-based module allows application of learned skills. Module content relates to Project in Earth.,7,2024-02-24T00:00:00,MOD766117,Unit 2: Project in Earth,False,2,2024-02-17T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG142994""]",CRS347966,2025-03-31T18:05:19.780866,Work on a comprehensive project to solidify understanding. Module content relates to Earth Project.,7,2024-03-03T00:00:00,MOD474752,Module 3: Earth Project,False,3,2024-02-25T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG131637"", ""ASG106733""]",CRS347966,2025-03-31T18:05:19.780866,Practice core techniques through guided exercises and activities. Module content relates to Earth Fundamentals.,8,2024-03-12T00:00:00,MOD206985,Practice 4: Earth Fundamentals,True,4,2024-03-04T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG420368"", ""ASG627459""]",CRS347966,2025-03-31T18:05:19.780866,Work on a comprehensive project to solidify understanding. Module content relates to Project Applications.,8,2024-03-21T00:00:00,MOD081289,Earth 5: Project Applications,True,5,2024-03-13T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG206856"", ""ASG251169""]",CRS347966,2025-03-31T18:05:19.780866,Apply theoretical knowledge through practical exercises and problems. Module content relates to Earth Practice - Part 6.,7,2024-03-29T00:00:00,MOD404585,Earth Practice - Part 6,True,6,2024-03-22T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG982733""]",CRS347966,2025-03-31T18:05:19.780866,Participate in structured discussions to deepen understanding. Module content relates to Earth Fundamentals.,7,2024-04-06T00:00:00,MOD325710,Discussion 7: Earth Fundamentals,False,7,2024-03-30T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG723461"", ""ASG794601""]",CRS347966,2025-03-31T18:05:19.780866,Apply theoretical knowledge through practical exercises and problems. Module content relates to Earth Practice.,8,2024-04-15T00:00:00,MOD285990,Module 8: Earth Practice,True,8,2024-04-07T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG283827""]",CRS347966,2025-03-31T18:05:19.780866,This module covers the theoretical foundations of the subject. Module content relates to Theory Applications.,3,2024-04-19T00:00:00,MOD666112,Earth 9: Theory Applications,False,9,2024-04-16T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG557219"", ""ASG984608""]",CRS770000,2025-03-31T18:05:19.780866,This module focuses on research methodologies and applications. Module content relates to Research in Agricultural.,8,2023-09-23T00:00:00,MOD888908,Unit 1: Research in Agricultural,True,1,2023-09-15T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG853980"", ""ASG649523""]",CRS770000,2025-03-31T18:05:19.780866,Work on a comprehensive project to solidify understanding. Module content relates to Project in Agricultural.,7,2023-10-01T00:00:00,MOD233779,Unit 2: Project in Agricultural,False,2,2023-09-24T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG182918"", ""ASG654387""]",CRS770000,2025-03-31T18:05:19.780866,Participate in structured discussions to deepen understanding. Module content relates to Discussion in Agricultural.,7,2023-10-09T00:00:00,MOD306983,Unit 3: Discussion in Agricultural,False,3,2023-10-02T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG398115"", ""ASG920424""]",CRS770000,2025-03-31T18:05:19.780866,Participate in structured discussions to deepen understanding. Module content relates to Discussion Applications.,7,2023-10-17T00:00:00,MOD277435,Agricultural 4: Discussion Applications,True,4,2023-10-10T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG013716"", ""ASG728236""]",CRS770000,2025-03-31T18:05:19.780866,Practice core techniques through guided exercises and activities. Module content relates to Agricultural Practice - Part 5.,8,2023-10-26T00:00:00,MOD358869,Agricultural Practice - Part 5,True,5,2023-10-18T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG907796"", ""ASG467608""]",CRS770000,2025-03-31T18:05:19.780866,This project-based module allows application of learned skills. Module content relates to Project Applications.,7,2023-11-03T00:00:00,MOD222484,Agricultural 6: Project Applications,True,6,2023-10-27T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG244051""]",CRS770000,2025-03-31T18:05:19.780866,This hands-on module focuses on developing practical skills. Module content relates to Practice Applications.,7,2023-11-11T00:00:00,MOD878500,Agricultural 7: Practice Applications,True,7,2023-11-04T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG035141""]",CRS770000,2025-03-31T18:05:19.781112,This discussion-based module promotes critical thinking and analysis. Module content relates to Discussion in Agricultural.,8,2023-11-20T00:00:00,MOD580629,Unit 8: Discussion in Agricultural,True,8,2023-11-12T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG967262""]",CRS770000,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Agricultural Project.,3,2023-11-24T00:00:00,MOD586763,Module 9: Agricultural Project,True,9,2023-11-21T00:00:00,Science,2025-03-31T18:05:19.786684
"[""ASG558944""]",CRS936616,2025-03-31T18:05:19.781112,This module covers the theoretical foundations of the subject. Module content relates to Theory in Agricultural.,7,2024-02-12T00:00:00,MOD075171,Unit 1: Theory in Agricultural,True,1,2024-02-05T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG280615""]",CRS936616,2025-03-31T18:05:19.781112,Practice core techniques through guided exercises and activities. Module content relates to Practice in Agricultural.,7,2024-02-20T00:00:00,MOD135830,Unit 2: Practice in Agricultural,True,2,2024-02-13T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG368780"", ""ASG841001""]",CRS936616,2025-03-31T18:05:19.781112,This discussion-based module promotes critical thinking and analysis. Module content relates to Discussion Applications.,7,2024-02-28T00:00:00,MOD999063,Agricultural 3: Discussion Applications,True,3,2024-02-21T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG972104""]",CRS936616,2025-03-31T18:05:19.781112,This discussion-based module promotes critical thinking and analysis. Module content relates to Agricultural Fundamentals.,8,2024-03-08T00:00:00,MOD531570,Discussion 4: Agricultural Fundamentals,True,4,2024-02-29T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG603551""]",CRS936616,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Agricultural Fundamentals.,7,2024-03-16T00:00:00,MOD288297,Theory 5: Agricultural Fundamentals,True,5,2024-03-09T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG558268""]",CRS936616,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Agricultural Fundamentals.,7,2024-03-24T00:00:00,MOD241491,Project 6: Agricultural Fundamentals,True,6,2024-03-17T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG894227""]",CRS936616,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Agricultural Project - Part 7.,8,2024-04-02T00:00:00,MOD905725,Agricultural Project - Part 7,True,7,2024-03-25T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG791684""]",CRS936616,2025-03-31T18:05:19.781112,This module covers the theoretical foundations of the subject. Module content relates to Agricultural Fundamentals.,7,2024-04-10T00:00:00,MOD392666,Theory 8: Agricultural Fundamentals,True,8,2024-04-03T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG520123""]",CRS936616,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Agricultural Fundamentals.,7,2024-04-18T00:00:00,MOD219177,Research 9: Agricultural Fundamentals,False,9,2024-04-11T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG610961""]",CRS936616,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Project in Agricultural.,8,2024-04-27T00:00:00,MOD892375,Unit 10: Project in Agricultural,True,10,2024-04-19T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG511804"", ""ASG155095""]",CRS936616,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Agricultural Fundamentals.,7,2024-05-05T00:00:00,MOD939675,Theory 11: Agricultural Fundamentals,True,11,2024-04-28T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG462313"", ""ASG203060""]",CRS936616,2025-03-31T18:05:19.781112,Practice core techniques through guided exercises and activities. Module content relates to Practice Applications.,7,2024-05-13T00:00:00,MOD802125,Agricultural 12: Practice Applications,True,12,2024-05-06T00:00:00,Computer Science,2025-03-31T18:05:19.786684
"[""ASG654807"", ""ASG903830""]",CRS936616,2025-03-31T18:05:19.781112,Participate in structured discussions to deepen understanding. Module content relates to Agricultural Discussion - Part 13.,8,2024-05-22T00:00:00,MOD947730,Agricultural Discussion - Part 13,True,13,2024-05-14T00:00:00,Computer Science,2025-03-31T18:05:19.787689
"[""ASG937488""]",CRS936616,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Theory in Agricultural.,7,2024-05-30T00:00:00,MOD394295,Unit 14: Theory in Agricultural,True,14,2024-05-23T00:00:00,Computer Science,2025-03-31T18:05:19.787689
"[""ASG614304"", ""ASG263861""]",CRS936616,2025-03-31T18:05:19.781112,Students will learn the core concepts and principles. Module content relates to Agricultural Theory.,7,2024-06-07T00:00:00,MOD518515,Module 15: Agricultural Theory,True,15,2024-05-31T00:00:00,Computer Science,2025-03-31T18:05:19.787689
"[""ASG247645"", ""ASG589625""]",CRS936616,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Agricultural Project.,8,2024-06-16T00:00:00,MOD927347,Module 16: Agricultural Project,True,16,2024-06-08T00:00:00,Computer Science,2025-03-31T18:05:19.787689
"[""ASG708749"", ""ASG613060""]",CRS826044,2025-03-31T18:05:19.781112,This module covers the theoretical foundations of the subject. Module content relates to Web Theory.,8,2024-02-15T00:00:00,MOD073819,Module 1: Web Theory,True,1,2024-02-07T00:00:00,Physical Education,2025-03-31T18:05:19.787689
"[""ASG329075""]",CRS826044,2025-03-31T18:05:19.781112,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Project Applications.,8,2024-02-24T00:00:00,MOD602609,Web 2: Project Applications,True,2,2024-02-16T00:00:00,Physical Education,2025-03-31T18:05:19.787689
"[""ASG055626""]",CRS826044,2025-03-31T18:05:19.781112,Conduct research on topics related to the course material. Module content relates to Web Fundamentals.,7,2024-03-03T00:00:00,MOD470022,Research 3: Web Fundamentals,True,3,2024-02-25T00:00:00,Physical Education,2025-03-31T18:05:19.787689
"[""ASG718362""]",CRS826044,2025-03-31T18:05:19.781112,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Web Project - Part 4.,8,2024-03-12T00:00:00,MOD288089,Web Project - Part 4,True,4,2024-03-04T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG400349"", ""ASG390050""]",CRS826044,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Web Theory.,7,2024-03-20T00:00:00,MOD782676,Module 5: Web Theory,True,5,2024-03-13T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG821742""]",CRS826044,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Web Fundamentals.,7,2024-03-28T00:00:00,MOD125268,Research 6: Web Fundamentals,True,6,2024-03-21T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG698968"", ""ASG861501""]",CRS826044,2025-03-31T18:05:19.781112,Engage in critical discussions about important topics in the field. Module content relates to Web Discussion.,7,2024-04-05T00:00:00,MOD952839,Module 7: Web Discussion,True,7,2024-03-29T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG873595"", ""ASG627340""]",CRS826044,2025-03-31T18:05:19.781112,This project-based module allows application of learned skills. Module content relates to Web Project - Part 8.,7,2024-04-13T00:00:00,MOD287801,Web Project - Part 8,True,8,2024-04-06T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG763828"", ""ASG383387""]",CRS826044,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Web Research - Part 9.,3,2024-04-17T00:00:00,MOD028050,Web Research - Part 9,True,9,2024-04-14T00:00:00,Physical Education,2025-03-31T18:05:19.787827
"[""ASG705138""]",CRS826262,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Studio Project.,7,2024-02-18T00:00:00,MOD093391,Module 1: Studio Project,True,1,2024-02-11T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG540744""]",CRS826262,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Research in Studio.,8,2024-02-27T00:00:00,MOD871068,Unit 2: Research in Studio,True,2,2024-02-19T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG936101""]",CRS826262,2025-03-31T18:05:19.781112,Engage in critical discussions about important topics in the field. Module content relates to Studio Fundamentals.,8,2024-03-07T00:00:00,MOD871910,Discussion 3: Studio Fundamentals,True,3,2024-02-28T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG342495""]",CRS826262,2025-03-31T18:05:19.781112,Participate in structured discussions to deepen understanding. Module content relates to Discussion in Studio.,8,2024-03-16T00:00:00,MOD553508,Unit 4: Discussion in Studio,True,4,2024-03-08T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG314989"", ""ASG026732""]",CRS826262,2025-03-31T18:05:19.781112,This project-based module allows application of learned skills. Module content relates to Studio Project - Part 5.,7,2024-03-24T00:00:00,MOD753901,Studio Project - Part 5,True,5,2024-03-17T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG791693"", ""ASG155544""]",CRS826262,2025-03-31T18:05:19.781112,This project-based module allows application of learned skills. Module content relates to Studio Project - Part 6.,7,2024-04-01T00:00:00,MOD010701,Studio Project - Part 6,True,6,2024-03-25T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG935266""]",CRS826262,2025-03-31T18:05:19.781112,This module covers the theoretical foundations of the subject. Module content relates to Theory in Studio.,7,2024-04-09T00:00:00,MOD966948,Unit 7: Theory in Studio,True,7,2024-04-02T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG192119"", ""ASG765634""]",CRS826262,2025-03-31T18:05:19.781112,This module focuses on research methodologies and applications. Module content relates to Studio Research.,8,2024-04-18T00:00:00,MOD242527,Module 8: Studio Research,True,8,2024-04-10T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG266675"", ""ASG428269""]",CRS826262,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Studio Theory - Part 9.,7,2024-04-26T00:00:00,MOD817839,Studio Theory - Part 9,False,9,2024-04-19T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG083999""]",CRS826262,2025-03-31T18:05:19.781112,Participate in structured discussions to deepen understanding. Module content relates to Studio Discussion.,7,2024-05-04T00:00:00,MOD277555,Module 10: Studio Discussion,False,10,2024-04-27T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG980029""]",CRS826262,2025-03-31T18:05:19.781112,Engage in critical discussions about important topics in the field. Module content relates to Discussion Applications.,7,2024-05-12T00:00:00,MOD947178,Studio 11: Discussion Applications,True,11,2024-05-05T00:00:00,Art,2025-03-31T18:05:19.787827
"[""ASG422471""]",CRS751708,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Photography Research - Part 1.,7,2023-09-21T00:00:00,MOD460448,Photography Research - Part 1,True,1,2023-09-14T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG057004"", ""ASG882392""]",CRS751708,2025-03-31T18:05:19.781112,This discussion-based module promotes critical thinking and analysis. Module content relates to Photography Discussion - Part 2.,7,2023-09-29T00:00:00,MOD637452,Photography Discussion - Part 2,True,2,2023-09-22T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG627465""]",CRS751708,2025-03-31T18:05:19.781112,Work on a comprehensive project to solidify understanding. Module content relates to Project in Photography.,9,2023-10-09T00:00:00,MOD523372,Unit 3: Project in Photography,True,3,2023-09-30T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG283523"", ""ASG254625""]",CRS751708,2025-03-31T18:05:19.781112,Participate in structured discussions to deepen understanding. Module content relates to Photography Discussion.,7,2023-10-17T00:00:00,MOD904792,Module 4: Photography Discussion,True,4,2023-10-10T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG525902"", ""ASG114876""]",CRS751708,2025-03-31T18:05:19.781112,Students will learn the core concepts and principles. Module content relates to Theory Applications.,7,2023-10-25T00:00:00,MOD375146,Photography 5: Theory Applications,True,5,2023-10-18T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG938481""]",CRS751708,2025-03-31T18:05:19.781112,Explore the fundamental theories that underpin this subject area. Module content relates to Theory in Photography.,7,2023-11-02T00:00:00,MOD745763,Unit 6: Theory in Photography,True,6,2023-10-26T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG301055""]",CRS751708,2025-03-31T18:05:19.781112,Students will learn the core concepts and principles. Module content relates to Photography Theory.,8,2023-11-11T00:00:00,MOD526198,Module 7: Photography Theory,True,7,2023-11-03T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG716801""]",CRS751708,2025-03-31T18:05:19.781112,Students will learn the core concepts and principles. Module content relates to Theory in Photography.,7,2023-11-19T00:00:00,MOD419779,Unit 8: Theory in Photography,True,8,2023-11-12T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG380420""]",CRS751708,2025-03-31T18:05:19.781112,Explore advanced concepts through guided research activities. Module content relates to Photography Fundamentals.,7,2023-11-27T00:00:00,MOD171837,Research 9: Photography Fundamentals,True,9,2023-11-20T00:00:00,Social Studies,2025-03-31T18:05:19.787827
"[""ASG791637"", ""ASG457784""]",CRS751708,2025-03-31T18:05:19.781112,This discussion-based module promotes critical thinking and analysis. Module content relates to Photography Discussion.,8,2023-12-06T00:00:00,MOD657858,Module 10: Photography Discussion,False,10,2023-11-28T00:00:00,Social Studies,2025-03-31T18:05:19.787827
